time,#1,#2,#4,#5,#6,#7,#8,#9,#10,#12,#14,#15,#16,Level,Vc,(#3:#4)P,(#3:#4)C,(#7:#8)P,(#7:#8)C,(#12:#13)P,(#12:#13)C,(#17:#18)P,(#17:#18)C,(#21:#22)P,(#21:#22)C,(#24:#25)P,(#24:#25)C,(#26:#27)P,(#26:#27)C,(#3:#6)P,(#3:#6)C,(#3:#2)P,(#3:#2)C,(#10:#8)P,(#10:#8)C,(#17:#16)P,(#17:#16)C,(#17:#20)P,(#17:#20)C,(#24:#22)P,(#24:#22)C,(#24:#27)P,(#24:#27)C,(#10:#11)P,(#10:#11)C,(#1:#2)P,(#1:#2)C,(#5:#6)P,(#5:#6)C,(#15:#16)P,(#15:#16)C,(#19:#20)P,(#19:#20)C,(#7:#11)P,(#7:#11)C,(#12:#11)P,(#12:#11)C,(#5:#4)P,(#5:#4)C,(#1:#4)P,(#1:#4)C,(#19:#18)P,(#19:#18)C,(#15:#18)P,(#15:#18)C,(#7:#6)P,(#7:#6)C,(#12:#16)P,(#12:#16)C,(#5:#8)P,(#5:#8)C,(#15:#13)P,(#15:#13)C,(#26:#25)P,(#26:#25)C,(#21:#25)P,(#21:#25)C,(#10:#13)P,(#10:#13)C,(#21:#20)P,(#21:#20)C,(#19:#22)P,(#19:#22)C,(#1:#27)P,(#1:#27)C,(#26:#2)P,(#26:#2)C,(#27:#28)P,(#27:#28)C,(#22:#23)P,(#22:#23)C,(#8:#9)P,(#8:#9)C,(#13:#14)P,(#13:#14)C,
'09:07:09:496,0.000000,0.000000,73.000000,81.600000,78.200000,0.000000,0.000000,59.200000,0.000000,0.000000,0.000000,0.000000,0.000000,95.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.648783,0.874063,0.000000,0.000000,0.000000,0.000000,0.003395,0.010813,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.495168,0.613372,0.495168,0.613372,0.000000,0.000000,0.007188,0.020444,0.000000,0.000000,0.002240,0.010703,0.003338,0.010807,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.986618,0.986751,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.000000,81.400000,77.700000,0.000000,0.000000,58.900000,0.000000,0.000000,0.000000,0.000000,0.000000,95.000000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.257433,0.117905,0.000000,0.000000,0.000000,0.000000,0.002978,0.010773,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.502492,0.630801,0.502492,0.630801,0.000000,0.000000,0.003017,0.019882,0.000000,0.000000,0.002240,0.010703,0.003336,0.010807,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.988356,0.986871,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.100000,80.800000,77.600000,0.000000,0.000000,58.800000,0.000000,0.000000,0.000000,0.000000,0.000000,94.900000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.305709,0.182081,0.000000,0.000000,0.000000,0.000000,0.002654,0.010742,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.474778,0.563440,0.474778,0.563440,0.000000,0.000000,0.002263,0.019782,0.000000,0.000000,0.002240,0.010703,0.003339,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.817927,0.963634,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.100000,80.700000,77.200000,0.000000,0.000000,58.400000,0.000000,0.000000,0.000000,0.000000,0.000000,94.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.229032,0.090311,0.000000,0.000000,0.000000,0.000000,0.002631,0.010740,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.173285,0.069119,0.173285,0.069119,0.000000,0.000000,0.002141,0.019766,0.000000,0.000000,0.002240,0.010703,0.003340,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000001,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.782702,0.953623,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,80.300000,77.200000,0.000000,0.000000,58.100000,0.000000,0.000000,0.000000,0.000000,0.000000,94.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.156081,0.044848,0.000000,0.000000,0.000000,0.000000,0.002698,0.010746,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.020779,0.022413,0.020779,0.022413,0.000000,0.000000,0.002750,0.019846,0.000000,0.000000,0.002240,0.010703,0.003340,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.426366,0.443315,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,80.500000,76.700000,0.000000,0.000000,57.800000,0.000000,0.000000,0.000000,0.000000,0.000000,94.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.090361,0.023962,0.000000,0.000000,0.000000,0.000000,0.002975,0.010773,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010857,0.020955,0.010857,0.020955,0.000000,0.000000,0.003957,0.020007,0.000000,0.000000,0.002240,0.010703,0.003340,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.358090,0.279571,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,80.200000,76.700000,0.000000,0.000000,57.400000,0.000000,0.000000,0.000000,0.000000,0.000000,94.000000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.028511,0.013536,0.000000,0.000000,0.000000,0.000000,0.003099,0.010785,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010474,0.020901,0.010474,0.020901,0.000000,0.000000,0.005782,0.020253,0.000000,0.000000,0.002240,0.010703,0.003342,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.159773,0.046471,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,80.500000,76.200000,0.000000,0.000000,57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.800000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.010070,0.011473,0.000000,0.000000,0.000000,0.000000,0.003122,0.010787,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010467,0.020900,0.010467,0.020900,0.000000,0.000000,0.007713,0.020516,0.000000,0.000000,0.002240,0.010703,0.003341,0.010808,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.035171,0.014378,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,80.400000,76.200000,0.000000,0.000000,56.800000,0.000000,0.000000,0.000000,0.000000,0.000000,93.700000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.005544,0.011021,0.000000,0.000000,0.000000,0.000000,0.003177,0.010792,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.008831,0.020671,0.000000,0.000000,0.002240,0.010703,0.003328,0.010807,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.004272,0.010897,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,80.800000,75.600000,0.000000,0.000000,56.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003818,0.010853,0.000000,0.000000,0.000000,0.000000,0.003159,0.010790,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.009647,0.020785,0.000000,0.000000,0.002240,0.010703,0.003212,0.010795,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002911,0.010767,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,80.800000,75.600000,0.000000,0.000000,56.200000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003324,0.010806,0.000000,0.000000,0.000000,0.000000,0.003153,0.010790,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010040,0.020840,0.000000,0.000000,0.002240,0.010703,0.002866,0.010762,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002438,0.010722,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,81.500000,75.000000,0.000000,0.000000,56.100000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002996,0.010775,0.000000,0.000000,0.000000,0.000000,0.003190,0.010793,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010238,0.020868,0.000000,0.000000,0.002240,0.010703,0.002777,0.010754,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002600,0.010737,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,81.500000,74.900000,0.000000,0.000000,55.900000,0.000000,0.000000,0.000000,0.000000,0.000000,93.300000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003006,0.010776,0.000000,0.000000,0.000000,0.000000,0.003149,0.010789,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010364,0.020885,0.000000,0.000000,0.002240,0.010703,0.002694,0.010746,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000003,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002375,0.010716,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,82.300000,74.100000,0.000000,0.000000,55.800000,0.000000,0.000000,0.000000,0.000000,0.000000,93.300000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002756,0.010752,0.000000,0.000000,0.000000,0.000000,0.003148,0.010789,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010394,0.020889,0.000000,0.000000,0.002240,0.010703,0.002509,0.010728,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000004,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002572,0.010734,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.300000,82.400000,74.000000,0.000000,0.000000,55.700000,0.000000,0.000000,0.000000,0.000000,0.000000,93.100000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002955,0.010771,0.000000,0.000000,0.000000,0.000000,0.003135,0.010788,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010444,0.020896,0.000000,0.000000,0.002240,0.010703,0.002175,0.010697,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000005,0.010698,0.002546,0.010732,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.400000,83.200000,73.300000,0.000000,0.000000,55.700000,0.000000,0.000000,0.000000,0.000000,0.000000,93.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002871,0.010763,0.000000,0.000000,0.000000,0.000000,0.002840,0.010760,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010448,0.020897,0.000000,0.000000,0.002240,0.010703,0.002351,0.010713,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010466,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000007,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000001,0.010698,0.002711,0.010748,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.400000,83.300000,73.200000,0.000000,0.000000,55.700000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003038,0.010779,0.000000,0.000000,0.000000,0.000000,0.001757,0.010657,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010465,0.020899,0.000000,0.000000,0.002240,0.010703,0.001773,0.010659,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010467,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000008,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.002754,0.010752,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.500000,83.900000,72.400000,0.000000,0.000000,55.700000,0.000000,0.000000,0.000000,0.000000,0.000000,93.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003083,0.010783,0.000000,0.000000,0.000000,0.000000,0.001399,0.010624,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010468,0.020900,0.000000,0.000000,0.002240,0.010703,0.002362,0.010715,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010470,0.020900,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000007,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003007,0.010776,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.500000,83.800000,72.300000,0.000000,0.000000,55.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003143,0.010789,0.000000,0.000000,0.000000,0.000000,0.001385,0.010622,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010471,0.020900,0.000000,0.000000,0.002240,0.010703,0.002066,0.010687,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010499,0.020904,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000006,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003085,0.010783,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.400000,84.100000,71.600000,0.000000,0.000000,55.500000,0.000000,0.000000,0.000000,0.000000,0.000000,93.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003155,0.010790,0.000000,0.000000,0.000000,0.000000,0.001530,0.010636,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010472,0.020900,0.000000,0.000000,0.002240,0.010703,0.002636,0.010741,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010587,0.020917,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003164,0.010791,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.200000,83.700000,71.500000,0.000000,0.000000,55.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.100000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003146,0.010789,0.000000,0.000000,0.000000,0.000000,0.001684,0.010651,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010474,0.020901,0.000000,0.000000,0.002240,0.010703,0.002629,0.010740,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010946,0.020967,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003206,0.010795,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,73.100000,83.800000,70.600000,0.000000,0.000000,55.300000,0.000000,0.000000,0.000000,0.000000,0.000000,93.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003147,0.010789,0.000000,0.000000,0.000000,0.000000,0.002339,0.010712,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010476,0.020901,0.000000,0.000000,0.002240,0.010703,0.002539,0.010731,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011243,0.021009,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000005,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003277,0.010802,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.900000,83.000000,70.400000,0.000000,0.000000,55.100000,0.000000,0.000000,0.000000,0.000000,0.000000,93.200000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003123,0.010787,0.000000,0.000000,0.000000,0.000000,0.002975,0.010773,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010477,0.020901,0.000000,0.000000,0.002240,0.010703,0.002559,0.010733,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011119,0.020992,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000002,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003299,0.010804,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.700000,82.900000,69.400000,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003135,0.010788,0.000000,0.000000,0.000000,0.000000,0.004906,0.010959,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010472,0.020900,0.000000,0.000000,0.002240,0.010703,0.001475,0.010631,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011217,0.021006,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003399,0.010813,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.300000,82.100000,69.100000,0.000000,0.000000,54.700000,0.000000,0.000000,0.000000,0.000000,0.000000,93.400000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002962,0.010772,0.000000,0.000000,0.000000,0.000000,0.009063,0.011371,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.010429,0.020894,0.000000,0.000000,0.002240,0.010703,0.001540,0.010637,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010794,0.020946,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000000,0.010698,0.003313,0.010805,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,72.100000,81.900000,68.100000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,0.000000,0.000000,93.600000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.003027,0.010778,0.000000,0.000000,0.000000,0.000000,0.021269,0.012681,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.009902,0.020820,0.000000,0.000000,0.002240,0.010703,0.001340,0.010618,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010516,0.020907,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000004,0.010698,0.003403,0.010814,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
'09:07:09:496,0.000000,0.000000,71.700000,81.000000,67.800000,0.000000,0.000000,54.400000,0.000000,0.000000,0.000000,0.000000,0.000000,93.500000,0.000000,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,0.002851,0.010761,0.000000,0.000000,0.000000,0.000000,0.068060,0.019451,0.000000,0.000000,0.000000,0.000000,0.010469,0.020900,0.010466,0.020900,0.010466,0.020900,0.000000,0.000000,0.008426,0.020615,0.000000,0.000000,0.002240,0.010703,0.001593,0.010642,0.002240,0.010703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010476,0.020901,0.010469,0.020900,0.000000,0.000000,0.010469,0.020900,0.000000,0.010698,0.000000,0.010698,0.000000,0.010698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010698,0.000000,0.000000,0.000000,0.010698,0.000057,0.010702,0.003166,0.010791,0.000000,0.000000,0.002240,0.010703,0.000000,0.000000,
